brand,asin,product_title,price,product_rating,review_rating,review_title,review_body,url,review_length
Nasher Miles,B09G6ZFJPX,Polypropylene 360 Degree Paris Hard-Sided Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Dark Green),3449.0,4.3,5.0,,"Quality is good.Cost is not more
",https://www.amazon.in/dp/B09G6ZFJPX,33
Nasher Miles,B09G6ZFJPX,Polypropylene 360 Degree Paris Hard-Sided Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Dark Green),3449.0,4.3,5.0,,"Bohut achcha h
",https://www.amazon.in/dp/B09G6ZFJPX,15
Nasher Miles,B09G6ZFJPX,Polypropylene 360 Degree Paris Hard-Sided Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Dark Green),3449.0,4.3,4.0,,"2 stars because the check-in trolley bag does not come with a TSA compliant lock.
2 more stars for prompt and positive Customer Care response to request for extended warranty.
",https://www.amazon.in/dp/B09G6ZFJPX,176
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"I have received a wonderful product, it's easy to carry around , has a soft shell & light weight, overall great product.
",https://www.amazon.in/dp/B0CGTXW8YJ,121
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Nice product and excellent color. Should have a manual to explain functionality
",https://www.amazon.in/dp/B0CGTXW8YJ,80
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Lookw very good and sturdy
",https://www.amazon.in/dp/B0CGTXW8YJ,27
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Thanks for ur supporting.....and genuine product
",https://www.amazon.in/dp/B0CGTXW8YJ,49
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"I know photo would not justify how good and how good it feels, but trust me you can not go wrong with this color and how smooth it's wheels and zip are. Outstanding
",https://www.amazon.in/dp/B0CGTXW8YJ,165
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,3.0,,"Returned it. It was defective.
",https://www.amazon.in/dp/B0CGTXW8YJ,31
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"No quality check provided before delivering.

Belt buckle is broken
",https://www.amazon.in/dp/B0CGTXW8YJ,68
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"classic one !!!
",https://www.amazon.in/dp/B0CGTXW8YJ,16
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,3.0,,"Includes a Luggage Cover for Extra Safety: To further protect your luggage, it includes a luggage cover. We offer an assortment of covers to suit your style and provide an additional layer of safety against dirt, scratches, and minor impacts.
☆I received with out covers. I am very unhappy with it.
",https://www.amazon.in/dp/B0CGTXW8YJ,299
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"I ordered 55 cm cabin luggage . Quality looks good but in the picture it is showing with top handle and side Handel but what I received was side handle missing. I think seller should clarify that in cabin luggage no side handle is given
",https://www.amazon.in/dp/B0CGTXW8YJ,237
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"Pls check after delivery as I was out of station & after checking I found that the trolley handle is not operating & it has crossed 7 day's return policy
",https://www.amazon.in/dp/B0CGTXW8YJ,154
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Color looks same as in pic and material was also good
",https://www.amazon.in/dp/B0CGTXW8YJ,54
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Great Product at a good price
",https://www.amazon.in/dp/B0CGTXW8YJ,30
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Excellent
",https://www.amazon.in/dp/B0CGTXW8YJ,10
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"The bag is attractive in colour and is made of unbreakable polypropylene which is suitable to carry a enough of weight. It is equipped with TSA lock and anti-theft zipper which provides an added security. It is fitted with 8 multi-directional spinner wheels which move smoothly in all directions. Apart from this, the telescopic trolley handle provides proper control, making it easy to move. A luggage cover is provided separately for additional protection of the bag. Overall, it is a good buy.
",https://www.amazon.in/dp/B0CGTXW8YJ,497
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Amazing Trolley Bags with Premium feeling. I took it in Decmber month when our family gone to Saudi Arabia.. Mecca and Madina.. Its good u can for it
",https://www.amazon.in/dp/B0CGTXW8YJ,150
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,1.0,,"It was supposed to be a set of 2 bags . The medium size bag is missing in my package .
",https://www.amazon.in/dp/B0CGTXW8YJ,87
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Light and stylish but not too sturdy.
",https://www.amazon.in/dp/B0CGTXW8YJ,38
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Using it for the past 2 months now and the product is nicely made with good quality zippers and light weight also. The body does get scratches if it’s a lighter color but I feel the main motto is to keep the luggage safe
",https://www.amazon.in/dp/B0CGTXW8YJ,221
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Wow good quality love it
",https://www.amazon.in/dp/B0CGTXW8YJ,25
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"No safety cover received with the trolley bag
",https://www.amazon.in/dp/B0CGTXW8YJ,46
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Quality super all sarvice
",https://www.amazon.in/dp/B0CGTXW8YJ,26
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,1.0,,"Only one unit was delivered
",https://www.amazon.in/dp/B0CGTXW8YJ,28
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Very sturdy, beautiful suitcase. Perfect for my teenager on trips. The box has survived luggage transfer at multiple airports, going great still !
",https://www.amazon.in/dp/B0CGTXW8YJ,147
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"A1 quality
",https://www.amazon.in/dp/B0CGTXW8YJ,11
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"Everything is fine , except the logo of Nasher miles seems flismy, poorly painted and seems it's gonna come off easily. Nasher miles have Started cost cutting while still selling their luggage for a hefty price. Please look into the matter as LOGO is your brand identity.
",https://www.amazon.in/dp/B0CGTXW8YJ,272
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Reasonable rate
Quality n color is too gud
I loved it 🤩Value is not so much
",https://www.amazon.in/dp/B0CGTXW8YJ,76
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"I love the color of the Bag... and the durability is good , smooth wheels but not scratch resistant
",https://www.amazon.in/dp/B0CGTXW8YJ,100
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Lightweight sturdy luggage. Value for money
",https://www.amazon.in/dp/B0CGTXW8YJ,44
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Gud one
",https://www.amazon.in/dp/B0CGTXW8YJ,8
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Looks exactly like in the picture.
",https://www.amazon.in/dp/B0CGTXW8YJ,35
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"The product built quality is very good and premium.
Need to see how good it would be for travel.

I will update my review after my trip ✈️.
",https://www.amazon.in/dp/B0CGTXW8YJ,140
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,3.0,,"The zip and the body of the suitcase has black stains, otherwise quality is good
",https://www.amazon.in/dp/B0CGTXW8YJ,81
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Nice colour, sturdy.
",https://www.amazon.in/dp/B0CGTXW8YJ,21
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Amazing
",https://www.amazon.in/dp/B0CGTXW8YJ,8
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Good product..
",https://www.amazon.in/dp/B0CGTXW8YJ,15
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Value for Money
",https://www.amazon.in/dp/B0CGTXW8YJ,16
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Value for money products👌
-Top notch quality under this price
-Colour looks very rich
-Chain quality is good
",https://www.amazon.in/dp/B0CGTXW8YJ,109
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"Looks Good but Poor quality
",https://www.amazon.in/dp/B0CGTXW8YJ,28
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"The product is very nice, the quality is also nice👍🏼 I got the exact pastel pink color that i expected! Happy with the product 😊
",https://www.amazon.in/dp/B0CGTXW8YJ,129
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"According to the price the quality of zipper is very low, in this price segment VIP provide antitheft dualside zipper but Nasher miles provide only single sided low quality zipper, this is the biggest drawback,
First image - Nasher miles zipper quality
Second image - VIP zipper quality
",https://www.amazon.in/dp/B0CGTXW8YJ,287
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Great
",https://www.amazon.in/dp/B0CGTXW8YJ,6
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,2.0,,"Quality:
differs from the product on the website
",https://www.amazon.in/dp/B0CGTXW8YJ,49
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Nice quality
",https://www.amazon.in/dp/B0CGTXW8YJ,13
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"I am very satisfied with what I received
",https://www.amazon.in/dp/B0CGTXW8YJ,41
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Excellent bag, perfect size, and simple but elegant design. I loved the quality of the bag.
Nasher Miles customer care team has suggested a perfect travel bag for me. Thank you for help. Cant wait to take this to my coming trip.
Keep it up guys.!!
",https://www.amazon.in/dp/B0CGTXW8YJ,248
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Value for money, good for small journey
",https://www.amazon.in/dp/B0CGTXW8YJ,40
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Nice product and colour as per the price range.
",https://www.amazon.in/dp/B0CGTXW8YJ,48
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Best for any travel
",https://www.amazon.in/dp/B0CGTXW8YJ,20
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,5.0,,"Awesome Suitcase. The way I want it to be. Light weight, Awesome Color. I must say wheels are so so smooth and also the handle is very smooth.
Must buy product for your travel.
",https://www.amazon.in/dp/B0CGTXW8YJ,177
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Very comfortable
",https://www.amazon.in/dp/B0CGTXW8YJ,17
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Good to purchase
",https://www.amazon.in/dp/B0CGTXW8YJ,17
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,4.0,,"Very good product,
",https://www.amazon.in/dp/B0CGTXW8YJ,19
Nasher Miles,B0CGTXW8YJ,"Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Green",3589.0,4.2,1.0,,"Hi I did not receive the suitcase, I only received the free weighing scale gift.
",https://www.amazon.in/dp/B0CGTXW8YJ,81
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Positive Points:

Durability: The hard-sided polypropylene material of this luggage ensures exceptional durability. It withstands bumps, scratches, and rough handling during travel, keeping your belongings safe and secure.
Spaciousness: Despite its sleek design, the 24-inch (65CM) size offers ample space for packing. The expandable feature provides extra room when needed, making it perfect for longer trips or for those who tend to overpack.
Smooth Mobility: The multidirectional spinner wheels glide effortlessly, allowing for smooth maneuverability through crowded airports or busy streets. The telescopic handle extends and retracts smoothly, providing comfortable handling.
Stylish Design: The pastel purple color adds a touch of elegance and uniqueness to your travel ensemble. It stands out on the baggage carousel, making it easy to spot amidst a sea of generic black luggage.
Security: The integrated TSA-approved combination lock provides added security and peace of mind. You can travel with confidence knowing that your belongings are protected from unauthorized access.
Negative Points:

Weight: While the durability of the polypropylene material is commendable, it does contribute to the overall weight of the luggage. This might be a concern for travelers aiming to adhere strictly to weight restrictions imposed by airlines.
Limited Color Options: While the pastel purple color is visually appealing, some users may prefer more color options to suit their personal preferences or to coordinate with their existing luggage sets.
Conclusion:

The Nasher Miles Antwerp Expander Hard Sided Polypropylene Luggage in Pastel Purple, 24 Inch (65CM) is a stylish and reliable travel companion that offers durability, spaciousness, and security. Despite minor drawbacks such as weight and limited color options, its overall performance and quality make it a worthwhile investment for frequent travelers or anyone in need of a dependable check-in luggage solution.
",https://www.amazon.in/dp/B0D767WM9L,1972
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"Super bag
",https://www.amazon.in/dp/B0D767WM9L,10
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"Beautiful colours,steady grip and very useful for 2 to 3 days trip ,the movement of the bag is very smooth
",https://www.amazon.in/dp/B0D767WM9L,107
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,1.0,,"The zipper on my trolley completely failed within just four months of purchase, making it impossible to close and turning the entire trip into a mess. For a so-called “reputed” brand, this is unacceptable.

Any decent brand would replace the product or offer a refund under a one-year warranty, especially when the customer is staying abroad. Instead, Nasher Miles has shown zero efficiency, zero accountability, and absolutely no concern for customer experience. Their support is cheap, slow, and outright dismissive.

This is easily one of the worst post-purchase experiences I’ve had. In comparison, MOKOBARA is miles ahead in terms of product quality and customer service. Nasher Miles has completely lost my trust — never buying this low-quality trolley again.
",https://www.amazon.in/dp/B0D767WM9L,766
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"Excellent product at an affordable price 💖 It was classy and easy to handle and could hold about 6 to 7 sets of dresses + Vanity bag + Shoes. Worth every penny!
",https://www.amazon.in/dp/B0D767WM9L,161
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"It is great in terms of storage and size, wheels are also very smooth, storage expansion also works well, overall it’s great smooth and very practical in terms of usages. Wheels are great and body balance is also great. (Doesn’t tip over)
Zipper and locks both are sturdy and easy to use.
Just one downside is it’s not scratch proof, it attracts scratches very easily. Don’t take me wrong, if these scratches (shown in the photo) are fine, it’s a great bag. Specially I love its wheels, they are very smooth.
Photos are after 4-5 flights.
",https://www.amazon.in/dp/B0D767WM9L,539
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"As expected and very nice interior texture. Its a full paisa vasool product.
",https://www.amazon.in/dp/B0D767WM9L,77
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Good useful .
",https://www.amazon.in/dp/B0D767WM9L,14
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Very light in weight. Ideal for travel. Sturdy and durable.
",https://www.amazon.in/dp/B0D767WM9L,60
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Awesome
",https://www.amazon.in/dp/B0D767WM9L,8
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,2.0,,"The bag gets scratched very quickly and then it starts looking dirty and the chain is delicate, the fibre doesn't seem to be very strong and it is also expensive, it came to me for Rs 3049, Safari bags are better than this and their fibre is also strong and they are also cheap, around Rs. 1500.
",https://www.amazon.in/dp/B0D767WM9L,296
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"The suitcase is bright and looks clean. Though the zip is a little flimsy. 
Overall a good buy for the price.
",https://www.amazon.in/dp/B0D767WM9L,110
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Such a cool designed trolley bag. With ample space inside, you can carry dresses for atleast 4-5 days.
The trolley bag rolls completely silent and it surprised me.
Only issue I found was, the extending handle could've been better. Other than that, it is a very good product.
",https://www.amazon.in/dp/B0D767WM9L,275
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"Nice trolly bag
Looking beautiful and cute
",https://www.amazon.in/dp/B0D767WM9L,43
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"The bag is good wheel quality is also good.
One thing the bag develop scratches easily.
",https://www.amazon.in/dp/B0D767WM9L,88
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"I need replacement i have not received tires
",https://www.amazon.in/dp/B0D767WM9L,45
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,5.0,,"This was an awesome product, especially the wheel is perfect condition
",https://www.amazon.in/dp/B0D767WM9L,71
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,4.0,,"Product is good..
Unfortunately the weight of each trolley bag is more than what is mentioned
",https://www.amazon.in/dp/B0D767WM9L,94
Nasher Miles,B0D767WM9L,Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Yellow),2549.0,4.1,3.0,,"Quality is ok but we received different colour, ordered gray colour but received pink.
",https://www.amazon.in/dp/B0D767WM9L,87
